mutants,gene,Fold_change
T120_2743_CSP,rpoA,1.061082592
T120_2743_CSP,rpoA,1.031402296
T120_2743_CSP,recA,0.891340908
T120_2743_CSP,recA,0.965428712
T120_2743_CSP,recA,1.045004379
T120_2743_CSP,lytA,0.495509373
T120_2743_CSP,lytA,0.478684548
T120_2743_CSP,lytA,0.429078655
T120_2743_CSP,int,0.493403783
T120_2743_CSP,int,0.515752285
T120_2743_CSP,int,0.501490873
T120_2743_CSP,immA,0.423858287
T120_2743_CSP,immA,0.405201802
T120_2743_CSP,immA,0.601164196
T120_2743_CSP,rep,0.324478322
T120_2743_CSP,rep,0.328203825
T120_2743_CSP,rep,0.326020311
T20_2743_MMC,rpoA,0.974045404
T20_2743_MMC,rpoA,1.014920075
T20_2743_MMC,rpoA,1.011551055
T20_2743_MMC,recA,1.161459274
T20_2743_MMC,recA,1.299279891
T20_2743_MMC,recA,1.357419337
T20_2743_MMC,lytA,1.628688334
T20_2743_MMC,lytA,1.571758962
T20_2743_MMC,lytA,1.651531485
T20_2743_MMC,int,1.279602507
T20_2743_MMC,int,1.287660097
T20_2743_MMC,int,1.42210128
T20_2743_MMC,immA,0.598911244
T20_2743_MMC,immA,0.612958536
T20_2743_MMC,immA,0.624695141
T20_2743_MMC,rep,1.057848399
T20_2743_MMC,rep,1.08833289
T20_2743_MMC,rep,0.976366131
T60_2743_MMC,rpoA,0.997033709
T60_2743_MMC,rpoA,0.997209039
T60_2743_MMC,rpoA,1.005782215
T60_2743_MMC,recA,1.110614126
T60_2743_MMC,recA,1.063730223
T60_2743_MMC,recA,1.028516894
T60_2743_MMC,lytA,0.953045091
T60_2743_MMC,lytA,1.050873138
T60_2743_MMC,lytA,0.992400659
T60_2743_MMC,int,0.942351476
T60_2743_MMC,int,0.990831405
T60_2743_MMC,int,0.969620442
T60_2743_MMC,immA,0.56712845
T60_2743_MMC,immA,0.549698721
T60_2743_MMC,immA,0.493476196
T60_2743_MMC,rep,0.592980103
T60_2743_MMC,rep,0.690921058
T60_2743_MMC,rep,0.602845921
T120_2743_MMC,rpoA,1.008050608
T120_2743_MMC,rpoA,0.961844958
T120_2743_MMC,rpoA,1.03136548
T120_2743_MMC,recA,0.791228663
T120_2743_MMC,recA,1.033751705
T120_2743_MMC,recA,0.346722474
T120_2743_MMC,lytA,0.946334155
T120_2743_MMC,lytA,1.042432298
T120_2743_MMC,lytA,0.932744142
T120_2743_MMC,int,1.248848613
T120_2743_MMC,int,1.348885993
T120_2743_MMC,int,1.402060718
T120_2743_MMC,immA,0.646734885
T120_2743_MMC,immA,0.624503563
T120_2743_MMC,immA,0.509975415
T120_2743_MMC,rep,1.281607082
T120_2743_MMC,rep,1.366720206
T120_2743_MMC,rep,1.483805101
