mutants,gene,Fold_change
RMV8_hybrid_T120_CSP,RMV8_lytA,5.780822582
RMV8_hybrid_T120_CSP,RMV8_lytA,6.861520039
RMV8_hybrid_T120_CSP,RMV8_lytA,5.536671536
RMV8_hybrid_T20_MMC,rpoA,1.004211716
RMV8_hybrid_T20_MMC,rpoA,0.972002587
RMV8_hybrid_T20_MMC,rpoA,1.02448899
RMV8_hybrid_T20_MMC,recA,0.837870195
RMV8_hybrid_T20_MMC,recA,0.770139572
RMV8_hybrid_T20_MMC,recA,0.825678409
RMV8_hybrid_T20_MMC,dnaC,0.874150735
RMV8_hybrid_T20_MMC,dnaC,0.836644839
RMV8_hybrid_T20_MMC,dnaC,0.830708514
RMV8_hybrid_T20_MMC,Int_RMV8,1.10113864
RMV8_hybrid_T20_MMC,Int_RMV8,0.945068865
RMV8_hybrid_T20_MMC,Int_RMV8,0.96276224
RMV8_hybrid_T20_MMC,Imma_2743,0.8901515
RMV8_hybrid_T20_MMC,Imma_2743,0.917358117
RMV8_hybrid_T20_MMC,Imma_2743,0.911853963
RMV8_hybrid_T20_MMC,RMV8_lytA,0.692789756
RMV8_hybrid_T20_MMC,RMV8_lytA,0.662183078
RMV8_hybrid_T20_MMC,RMV8_lytA,0.659516574
RMV8_hybrid_T60_MMC,rpoA,0.979975486
RMV8_hybrid_T60_MMC,rpoA,1.028084576
RMV8_hybrid_T60_MMC,rpoA,0.992559427
RMV8_hybrid_T60_MMC,recA,1.056544353
RMV8_hybrid_T60_MMC,recA,1.106416828
RMV8_hybrid_T60_MMC,recA,1.047729624
RMV8_hybrid_T60_MMC,dnaC,2.282611402
RMV8_hybrid_T60_MMC,dnaC,2.358374726
RMV8_hybrid_T60_MMC,dnaC,2.436008548
RMV8_hybrid_T60_MMC,Int_RMV8,1.18553851
RMV8_hybrid_T60_MMC,Int_RMV8,1.025962335
RMV8_hybrid_T60_MMC,Int_RMV8,0.806039744
RMV8_hybrid_T60_MMC,Imma_2743,1.040241931
RMV8_hybrid_T60_MMC,Imma_2743,1.142418295
RMV8_hybrid_T60_MMC,Imma_2743,1.089477382
RMV8_hybrid_T60_MMC,RMV8_lytA,2.154269459
RMV8_hybrid_T60_MMC,RMV8_lytA,1.911735746
RMV8_hybrid_T60_MMC,RMV8_lytA,1.880640856
RMV8_hybrid_T120_MMC,rpoA,0.970478419
RMV8_hybrid_T120_MMC,rpoA,1.00612002
RMV8_hybrid_T120_MMC,rpoA,1.024151788
RMV8_hybrid_T120_MMC,recA,1.934552209
RMV8_hybrid_T120_MMC,recA,1.98002343
RMV8_hybrid_T120_MMC,recA,1.898507532
RMV8_hybrid_T120_MMC,dnaC,6.477480032
RMV8_hybrid_T120_MMC,dnaC,6.275078068
RMV8_hybrid_T120_MMC,dnaC,6.373520702
RMV8_hybrid_T120_MMC,Int_RMV8,3.293217233
RMV8_hybrid_T120_MMC,Int_RMV8,3.810809736
RMV8_hybrid_T120_MMC,Int_RMV8,2.685548311
RMV8_hybrid_T120_MMC,Imma_2743,2.600405293
RMV8_hybrid_T120_MMC,Imma_2743,2.564403894
RMV8_hybrid_T120_MMC,Imma_2743,3.378011144
RMV8_hybrid_T120_MMC,RMV8_lytA,10.89300178
RMV8_hybrid_T120_MMC,RMV8_lytA,13.4447052
RMV8_hybrid_T120_MMC,RMV8_lytA,14.82177711
RMV8_hybrid_T0,rpoA,1.00492756936518
RMV8_hybrid_T0,rpoA,0.91913539688672
RMV8_hybrid_T0,rpoA,1.08264847884841
RMV8_hybrid_T0,recA,0.98996721430413
RMV8_hybrid_T0,recA,0.99993918647617
RMV8_hybrid_T0,recA,1.01019188950815
RMV8_hybrid_T0,dnaC,1.03624619625124
RMV8_hybrid_T0,dnaC,0.97069271053219
RMV8_hybrid_T0,dnaC,0.99415638963997
RMV8_hybrid_T0,RMV8_lytA,0.94507761078076
RMV8_hybrid_T0,RMV8_lytA,0.92591293139470
RMV8_hybrid_T0,RMV8_lytA,1.14277630641045
RMV8_hybrid_T0,Int_RMV8,1.08589891347687
RMV8_hybrid_T0,Int_RMV8,0.92089603147145
RMV8_hybrid_T0,Imma_2743,1.04319332685826
RMV8_hybrid_T0,Imma_2743,0.89562647825373
RMV8_hybrid_T0,Imma_2743,1.07031243673223
RMV8_hybrid_T20,rpoA,1.011518959
RMV8_hybrid_T20,rpoA,1.016663225
RMV8_hybrid_T20,rpoA,0.972407465
RMV8_hybrid_T20,recA,0.754266037
RMV8_hybrid_T20,recA,0.835371575
RMV8_hybrid_T20,recA,0.844806527
RMV8_hybrid_T20,dnaC,1.36250759
RMV8_hybrid_T20,dnaC,1.29169936
RMV8_hybrid_T20,dnaC,1.287564767
RMV8_hybrid_T20,RMV8_lytA,1.289310761
RMV8_hybrid_T20,RMV8_lytA,1.39070713
RMV8_hybrid_T20,RMV8_lytA,1.423045415
RMV8_hybrid_T20,Int_RMV8,0.773930907
RMV8_hybrid_T20,Int_RMV8,0.749393097
RMV8_hybrid_T20,Int_RMV8,0.715739546
