mutants,gene,Fold_change
RMV4_spaL_T60_CSP,Int,3.8491605252402
RMV4_spaL_T60_CSP,Int,4.4286230819120
RMV4_spaL_T60_CSP,Int,3.6625549839393
RMV4_spaL_T120_CSP,rpoA,1.0000661058513
RMV4_spaL_T120_CSP,rpoA,1.0103681971951
RMV4_spaL_T120_CSP,rpoA,0.9896740844389
RMV4_spaL_T120_CSP,recA,4.9503070230427
RMV4_spaL_T120_CSP,recA,5.4896082001007
RMV4_spaL_T120_CSP,recA,4.8257140027758
RMV4_spaL_T120_CSP,lytA,3.6952686277974
RMV4_spaL_T120_CSP,lytA,1.6368890904979
RMV4_spaL_T120_CSP,lytA,2.4817658992355
RMV4_spaL_T120_CSP,rep,13.0268713666697
RMV4_spaL_T120_CSP,rep,13.9526693645190
RMV4_spaL_T120_CSP,rep,13.1035986949922
RMV4_spaL_T120_CSP,Int,1.2992987863001
RMV4_spaL_T120_CSP,Int,1.2138792681441
RMV4_spaL_T120_CSP,Int,0.9797306483040
RMV4_spaL_T20_MMC,rpoA,1.0931955430692
RMV4_spaL_T20_MMC,rpoA,0.9432526617449
RMV4_spaL_T20_MMC,rpoA,0.9697806937891
RMV4_spaL_T20_MMC,recA,2.0403628807421
RMV4_spaL_T20_MMC,recA,1.6494127197710
RMV4_spaL_T20_MMC,recA,2.0202021526863
RMV4_spaL_T20_MMC,lytA,5.8351327282137
RMV4_spaL_T20_MMC,lytA,6.8261242067122
RMV4_spaL_T20_MMC,lytA,4.4564156188205
RMV4_spaL_T20_MMC,rep,2.5146781511023
RMV4_spaL_T20_MMC,rep,1.9809346114153
RMV4_spaL_T20_MMC,rep,2.4992662346744
RMV4_spaL_T20_MMC,Int,1.2107490635440
RMV4_spaL_T20_MMC,Int,1.2077610501767
RMV4_spaL_T20_MMC,Int,0.9057742999932
RMV4_spaL_T60_MMC,rpoA,1.0754314882175
RMV4_spaL_T60_MMC,rpoA,0.9144664822573
RMV4_spaL_T60_MMC,rpoA,1.0168325960148
RMV4_spaL_T60_MMC,recA,2.4259874421327
RMV4_spaL_T60_MMC,recA,2.3703968785292
RMV4_spaL_T60_MMC,recA,2.3078121588497
RMV4_spaL_T60_MMC,lytA,2.6735249373180
