mutants,gene,fold_change
RMV8_T20_MMC,lytA,1.456232139
RMV8_T20_MMC,lytA,1.392769952
RMV8_T20_MMC,lytA,1.408437027
RMV8_T20_MMC,int,0.776120392
RMV8_T20_MMC,int,0.779597361
RMV8_T20_MMC,int,0.747159149
RMV8_T60_MMC,recA,0.620654143
RMV8_T60_MMC,recA,0.635473478
RMV8_T60_MMC,recA,0.658327657
RMV8_T60_MMC,rep_dnaC,1.15012486
RMV8_T60_MMC,rep_dnaC,1.126035205
RMV8_T60_MMC,rep_dnaC,1.156140626
RMV8_T60_MMC,lytA,1.248322216
RMV8_T60_MMC,lytA,1.094598529
RMV8_T60_MMC,lytA,1.163012908
RMV8_T60_MMC,int,0.804907051
RMV8_T60_MMC,int,0.751643331
RMV8_T60_MMC,int,0.744295096
RMV8_T120_MMC,recA,1.100948272
RMV8_T120_MMC,recA,1.026489054
RMV8_T120_MMC,recA,1.074415698
RMV8_T120_MMC,rep_dnaC,2.143979237
RMV8_T120_MMC,rep_dnaC,1.995310384
RMV8_T120_MMC,rep_dnaC,2.097902273
RMV8_T120_MMC,lytA,2.45945413
RMV8_T120_MMC,lytA,2.405334389
RMV8_T120_MMC,lytA,2.26691016
RMV8_T120_MMC,int,1.158262604
RMV8_T120_MMC,int,1.229384432
RMV8_T120_MMC,int,1.205701937
