mutants,gene,fold_change
RMV8_T0_hybrid,dnaC,0.315349294
RMV8_T0_hybrid,dnaC,0.29540013
RMV8_T0_hybrid,dnaC,0.302540571
RMV8_T0_hybrid,lytA,0.15700687
RMV8_T0_hybrid,lytA,0.153823019
RMV8_T0_hybrid,lytA,0.18985079
RMV8_T0_hybrid,int,3.363653848
RMV8_T0_hybrid,int,2.852544966
RMV8_T20_hybrid,recA,1.079808455
RMV8_T20_hybrid,recA,1.195919272
RMV8_T20_hybrid,recA,1.209426364
RMV8_T20_hybrid,dnaC,0.4146368
RMV8_T20_hybrid,dnaC,0.393088518
RMV8_T20_hybrid,dnaC,0.391830283
RMV8_T20_hybrid,lytA,0.214194734
RMV8_T20_hybrid,lytA,0.231039834
RMV8_T20_hybrid,lytA,0.236412232
RMV8_T20_hybrid,int,2.3973094
RMV8_T20_hybrid,int,2.321301682
RMV8_T20_hybrid,int,2.217057269
RMV8_T60_hybrid,recA,1.642354339
RMV8_T60_hybrid,recA,1.506525502
RMV8_T60_hybrid,recA,1.634121881
RMV8_T60_hybrid,dnaC,0.486356956
RMV8_T60_hybrid,dnaC,0.44942669
RMV8_T60_hybrid,dnaC,0.470870809
RMV8_T60_hybrid,lytA,0.289591599
RMV8_T60_hybrid,lytA,0.279380888
RMV8_T60_hybrid,lytA,0.268592877
RMV8_T60_hybrid,int,2.46313514
RMV8_T60_hybrid,int,2.417999395
RMV8_T60_hybrid,int,2.383199632
RMV8_T120_hybrid,recA,1.388774658
RMV8_T120_hybrid,recA,1.325806575
RMV8_T120_hybrid,recA,1.387466163
RMV8_T120_hybrid,dnaC,0.581248367
RMV8_T120_hybrid,dnaC,0.572960321
RMV8_T120_hybrid,dnaC,0.561703127
RMV8_T120_hybrid,lytA,0.400577448
RMV8_T120_hybrid,lytA,0.391258682
RMV8_T120_hybrid,lytA,0.395504046
RMV8_T120_hybrid,int,2.305846056
RMV8_T120_hybrid,int,2.451251821
RMV8_T120_hybrid,int,2.378431
RMV8_T20_CSP_hybrid,recA,2.696881262
RMV8_T20_CSP_hybrid,recA,2.912661087
RMV8_T20_CSP_hybrid,recA,2.868287641
RMV8_T20_CSP_hybrid,dnaC,0.589427155
RMV8_T20_CSP_hybrid,dnaC,0.554778233
RMV8_T20_CSP_hybrid,dnaC,0.562261106
RMV8_T20_CSP_hybrid,lytA,0.275393178
RMV8_T20_CSP_hybrid,lytA,0.275904835
RMV8_T20_CSP_hybrid,lytA,0.282064552
RMV8_T20_CSP_hybrid,int,2.285683556
RMV8_T20_CSP_hybrid,int,2.579297754
RMV8_T20_CSP_hybrid,int,2.489532303
RMV8_T60_CSP_hybrid,recA,2.073197298
RMV8_T60_CSP_hybrid,recA,2.103322985
RMV8_T60_CSP_hybrid,recA,2.166328405
RMV8_T60_CSP_hybrid,dnaC,0.44469246
RMV8_T60_CSP_hybrid,dnaC,0.373487227
RMV8_T60_CSP_hybrid,dnaC,0.44872789
RMV8_T60_CSP_hybrid,lytA,0.199127528
RMV8_T60_CSP_hybrid,lytA,0.17820318
RMV8_T60_CSP_hybrid,lytA,0.190780996
RMV8_T60_CSP_hybrid,int,2.386131645
RMV8_T60_CSP_hybrid,int,2.359211523
RMV8_T60_CSP_hybrid,int,2.331155392
RMV8_T120_CSP_hybrid,recA,2.461943208
RMV8_T120_CSP_hybrid,recA,5.523213635
RMV8_T120_CSP_hybrid,recA,3.841017907
RMV8_T120_CSP_hybrid,dnaC,1.992020941
RMV8_T120_CSP_hybrid,dnaC,1.403274132
RMV8_T120_CSP_hybrid,dnaC,1.391101263
RMV8_T120_CSP_hybrid,lytA,0.69746484
RMV8_T120_CSP_hybrid,lytA,1.084129656
RMV8_T120_CSP_hybrid,lytA,0.956495028
RMV8_T120_CSP_hybrid,int,3.855309397
RMV8_T120_CSP_hybrid,int,3.768640194
RMV8_T120_CSP_hybrid,int,3.768072241
RMV8_T20_MMC_hybrid,recA,0.844909536
RMV8_T20_MMC_hybrid,recA,0.929295503
RMV8_T20_MMC_hybrid,recA,1.14495583
RMV8_T20_MMC_hybrid,dnaC,0.335948531
RMV8_T20_MMC_hybrid,dnaC,0.347541364
RMV8_T20_MMC_hybrid,dnaC,0.316191752
RMV8_T20_MMC_hybrid,lytA,0.103402118
RMV8_T20_MMC_hybrid,lytA,0.08723891
RMV8_T20_MMC_hybrid,lytA,0.089124092
RMV8_T20_MMC_hybrid,int,2.22261869
RMV8_T20_MMC_hybrid,int,2.503917382
RMV8_T20_MMC_hybrid,int,2.458180564
RMV8_T60_MMC_hybrid,recA,1.2959367
RMV8_T60_MMC_hybrid,recA,1.345569918
RMV8_T60_MMC_hybrid,recA,1.373291805
RMV8_T60_MMC_hybrid,dnaC,0.656467821
RMV8_T60_MMC_hybrid,dnaC,0.673636821
RMV8_T60_MMC_hybrid,dnaC,0.652882809
