mutants,gene,fold_change
Hybrid_recA_T60_CSP,Int,1.413123951
Hybrid_recA_T60_CSP,Int,1.585340806
Hybrid_recA_T60_CSP,immA_2743,1.87257757
Hybrid_recA_T60_CSP,immA_2743,2.191991498
Hybrid_recA_T60_CSP,immA_2743,1.958547045
Hybrid_recA_T120_CSP,RpoA,1.105529286
Hybrid_recA_T120_CSP,RpoA,0.995309741
Hybrid_recA_T120_CSP,RpoA,0.908810249
Hybrid_recA_T120_CSP,dnaC,2.150831697
Hybrid_recA_T120_CSP,dnaC,2.417637121
Hybrid_recA_T120_CSP,dnaC,1.950567454
Hybrid_recA_T120_CSP,lytA,15.75899511
Hybrid_recA_T120_CSP,lytA,15.60938852
Hybrid_recA_T120_CSP,lytA,10.78881979
Hybrid_recA_T120_CSP,comEA,2.127927398
Hybrid_recA_T120_CSP,comEA,2.143221615
Hybrid_recA_T120_CSP,comEA,2.102202025
Hybrid_recA_T120_CSP,Int,1.35930139
Hybrid_recA_T120_CSP,Int,1.458378228
Hybrid_recA_T120_CSP,Int,1.160460072
Hybrid_recA_T120_CSP,immA_2743,2.112256361
Hybrid_recA_T120_CSP,immA_2743,1.942425194
Hybrid_recA_T120_CSP,immA_2743,1.711988384
Hybrid_recA_T20_MMC,RpoA,0.963667656
Hybrid_recA_T20_MMC,RpoA,1.049461137
Hybrid_recA_T20_MMC,RpoA,0.988796523
Hybrid_recA_T20_MMC,dnaC,1.510160374
Hybrid_recA_T20_MMC,dnaC,1.420117257
Hybrid_recA_T20_MMC,dnaC,1.578940195
Hybrid_recA_T20_MMC,lytA,4.442662072
Hybrid_recA_T20_MMC,lytA,4.352813603
Hybrid_recA_T20_MMC,lytA,4.40636593
Hybrid_recA_T20_MMC,comEA,0.733369567
Hybrid_recA_T20_MMC,comEA,0.70005788
Hybrid_recA_T20_MMC,comEA,0.794975085
Hybrid_recA_T20_MMC,Int,1.341686371
Hybrid_recA_T20_MMC,Int,1.445648988
Hybrid_recA_T20_MMC,Int,1.501518205
Hybrid_recA_T20_MMC,immA_2743,1.285312953
Hybrid_recA_T20_MMC,immA_2743,1.391325043
Hybrid_recA_T20_MMC,immA_2743,1.362257228
Hybrid_recA_T60_MMC,RpoA,1.059446753
Hybrid_recA_T60_MMC,RpoA,0.944088555
Hybrid_recA_T60_MMC,RpoA,0.999787169
Hybrid_recA_T60_MMC,dnaC,2.276625953
Hybrid_recA_T60_MMC,dnaC,2.46184484
Hybrid_recA_T60_MMC,dnaC,2.498935835
Hybrid_recA_T60_MMC,lytA,13.27618013
Hybrid_recA_T60_MMC,lytA,14.77800679
Hybrid_recA_T60_MMC,lytA,14.06490386
Hybrid_recA_T60_MMC,comEA,0.678398376
Hybrid_recA_T60_MMC,comEA,0.743762607
Hybrid_recA_T60_MMC,comEA,0.818547346
Hybrid_recA_T60_MMC,Int,2.241515518
Hybrid_recA_T60_MMC,Int,2.286785786
Hybrid_recA_T60_MMC,Int,2.321239281
Hybrid_recA_T60_MMC,immA_2743,1.715736101
Hybrid_recA_T60_MMC,immA_2743,2.251054352
Hybrid_recA_T60_MMC,immA_2743,2.327634348
Hybrid_recA_T120_MMC,RpoA,1.04001366
Hybrid_recA_T120_MMC,RpoA,1.011953676
Hybrid_recA_T120_MMC,RpoA,0.950171602
Hybrid_recA_T120_MMC,dnaC,11.76468479
Hybrid_recA_T120_MMC,dnaC,11.79422734
Hybrid_recA_T120_MMC,dnaC,11.99689375
Hybrid_recA_T120_MMC,lytA,92.08015906
Hybrid_recA_T120_MMC,lytA,99.27889977
Hybrid_recA_T120_MMC,lytA,96.75689017
Hybrid_recA_T120_MMC,comEA,0.579625104
Hybrid_recA_T120_MMC,comEA,0.603471896
Hybrid_recA_T120_MMC,comEA,0.535377717
Hybrid_recA_T120_MMC,Int,4.022113082
Hybrid_recA_T120_MMC,Int,3.675550147
Hybrid_recA_T120_MMC,Int,3.666261115
Hybrid_recA_T120_MMC,immA_2743,7.127202309
Hybrid_recA_T120_MMC,immA_2743,7.756573844
Hybrid_recA_T120_MMC,immA_2743,7.181199935
Hybrid_recA_T0,RpoA,0.967393762
Hybrid_recA_T0,RpoA,0.992895416
Hybrid_recA_T0,RpoA,1.041104587
Hybrid_recA_T0,comEA,1.109231836
Hybrid_recA_T0,comEA,1.000162628
Hybrid_recA_T0,comEA,0.901379394
Hybrid_recA_T0,lytA,1.093311172
Hybrid_recA_T0,lytA,0.92709374
Hybrid_recA_T0,lytA,0.986577978
Hybrid_recA_T0,immA_2743,1.096607392
Hybrid_recA_T0,immA_2743,0.921358186
Hybrid_recA_T0,immA_2743,0.989738199
Hybrid_recA_T0,Int,0.975510687
Hybrid_recA_T0,Int,1.054590601
Hybrid_recA_T0,Int,0.972038569
Hybrid_recA_T0,dnaC,1.117542594
Hybrid_recA_T0,dnaC,0.881404896
Hybrid_recA_T0,dnaC,1.015222024
Hybrid_recA_T20,RpoA,1.018121277
Hybrid_recA_T20,RpoA,0.961143275
Hybrid_recA_T20,RpoA,1.021906606
Hybrid_recA_T20,comEA,2.387294939
Hybrid_recA_T20,comEA,2.486271621
Hybrid_recA_T20,comEA,2.336405762
Hybrid_recA_T20,lytA,2.47064834
Hybrid_recA_T20,lytA,2.52185619
Hybrid_recA_T20,lytA,2.526721965
Hybrid_recA_T20,immA_2743,1.83886389
Hybrid_recA_T20,immA_2743,1.953258991
Hybrid_recA_T20,immA_2743,1.828906367
Hybrid_recA_T20,Int,1.283173645
Hybrid_recA_T20,Int,1.269848152
Hybrid_recA_T20,Int,1.339398338
Hybrid_recA_T20,dnaC,1.663485235
Hybrid_recA_T20,dnaC,1.699450162
Hybrid_recA_T20,dnaC,1.819017194
Hybrid_recA_T20_CSP,RpoA,1.010479073
Hybrid_recA_T20_CSP,RpoA,1.009238758
Hybrid_recA_T20_CSP,RpoA,0.980570347
Hybrid_recA_T20_CSP,comEA,104.6114268
Hybrid_recA_T20_CSP,comEA,109.9785483
Hybrid_recA_T20_CSP,comEA,100.5047051
Hybrid_recA_T20_CSP,lytA,6.062996119
Hybrid_recA_T20_CSP,lytA,6.683273012
Hybrid_recA_T20_CSP,lytA,6.320856273
Hybrid_recA_T20_CSP,immA_2743,3.064314443
Hybrid_recA_T20_CSP,immA_2743,3.42537129
Hybrid_recA_T20_CSP,immA_2743,3.5123
Hybrid_recA_T20_CSP,Int,1.902160533
Hybrid_recA_T20_CSP,Int,1.766404852
Hybrid_recA_T20_CSP,Int,1.819034028
Hybrid_recA_T20_CSP,dnaC,3.331790313
Hybrid_recA_T20_CSP,dnaC,3.365720854
Hybrid_recA_T20_CSP,dnaC,3.544721173
Hybrid_recA_T20_MMC,RpoA,1.058888035
Hybrid_recA_T20_MMC,RpoA,1.052402514
Hybrid_recA_T20_MMC,RpoA,0.897362842
Hybrid_recA_T20_MMC,comEA,2.074710228
Hybrid_recA_T20_MMC,comEA,2.140174941
Hybrid_recA_T20_MMC,comEA,2.130407338
Hybrid_recA_T20_MMC,lytA,2.590540015
Hybrid_recA_T20_MMC,lytA,3.114498632
Hybrid_recA_T20_MMC,lytA,2.970852699
Hybrid_recA_T20_MMC,immA_2743,2.224131535
Hybrid_recA_T20_MMC,immA_2743,2.223384782
Hybrid_recA_T20_MMC,immA_2743,2.136310551
Hybrid_recA_T20_MMC,Int,1.552268831
Hybrid_recA_T20_MMC,Int,1.830560992
Hybrid_recA_T20_MMC,Int,1.674146024
Hybrid_recA_T20_MMC,dnaC,1.839476632
Hybrid_recA_T20_MMC,dnaC,2.080998279
Hybrid_recA_T20_MMC,dnaC,1.914381293
Hybrid_recA_T60,RpoA,0.963268965
Hybrid_recA_T60,RpoA,1.024392829
Hybrid_recA_T60,RpoA,1.013410333
Hybrid_recA_T60,comEA,1.352208849
Hybrid_recA_T60,comEA,1.809906375
Hybrid_recA_T60,comEA,1.730182321
Hybrid_recA_T60,lytA,2.417311121
Hybrid_recA_T60,lytA,2.568828698
Hybrid_recA_T60,lytA,2.355866116
Hybrid_recA_T60,immA_2743,1.460626176
Hybrid_recA_T60,immA_2743,1.592274612
Hybrid_recA_T60,immA_2743,1.399876994
Hybrid_recA_T60,Int,1.968491981
Hybrid_recA_T60,Int,1.873241171
Hybrid_recA_T60,Int,1.881695362
Hybrid_recA_T60,dnaC,1.277824046
Hybrid_recA_T60,dnaC,1.267836827
Hybrid_recA_T60,dnaC,1.288402549
Hybrid_recA_T60_CSP,RpoA,0.953011072
Hybrid_recA_T60_CSP,RpoA,0.995063703
Hybrid_recA_T60_CSP,RpoA,1.054509738
Hybrid_recA_T60_CSP,comEA,17.21602849
Hybrid_recA_T60_CSP,comEA,17.08264578
Hybrid_recA_T60_CSP,comEA,17.4903656
Hybrid_recA_T60_CSP,lytA,1.332998132
Hybrid_recA_T60_CSP,lytA,1.441730504
Hybrid_recA_T60_CSP,lytA,1.464762548
Hybrid_recA_T60_CSP,immA_2743,1.318347989
Hybrid_recA_T60_CSP,immA_2743,1.403807922
Hybrid_recA_T60_CSP,immA_2743,1.380363122
Hybrid_recA_T60_CSP,Int,1.104863002
Hybrid_recA_T60_CSP,Int,1.153251805
Hybrid_recA_T60_CSP,Int,1.136165959
Hybrid_recA_T60_CSP,dnaC,1.009600415
Hybrid_recA_T60_CSP,dnaC,1.173996532
Hybrid_recA_T60_CSP,dnaC,1.06168598
Hybrid_recA_T60_MMC,RpoA,1.006987661
Hybrid_recA_T60_MMC,RpoA,0.994381168
Hybrid_recA_T60_MMC,RpoA,0.998672199
Hybrid_recA_T60_MMC,comEA,1.527164109
Hybrid_recA_T60_MMC,comEA,1.573609454
Hybrid_recA_T60_MMC,comEA,1.479333294
Hybrid_recA_T60_MMC,lytA,1.646761009
Hybrid_recA_T60_MMC,lytA,2.312686851
Hybrid_recA_T60_MMC,lytA,2.315620893
Hybrid_recA_T60_MMC,immA_2743,1.725615789
Hybrid_recA_T60_MMC,immA_2743,1.713695819
Hybrid_recA_T60_MMC,immA_2743,1.664897752
Hybrid_recA_T60_MMC,Int,1.446972181
Hybrid_recA_T60_MMC,Int,1.385817671
Hybrid_recA_T60_MMC,Int,1.276208335
Hybrid_recA_T60_MMC,dnaC,1.466326157
Hybrid_recA_T60_MMC,dnaC,1.918851103
Hybrid_recA_T60_MMC,dnaC,1.839376926
